datetime,symbol,open,high,low,close,volume
2025-08-01 20:30:00,NASDAQ:NDX,22941.0631,22972.4716,22794.6985,22796.0921,113680629.0
2025-08-01 20:45:00,NASDAQ:NDX,22795.7233,22802.4754,22737.7991,22758.9172,83045936.0
2025-08-01 21:00:00,NASDAQ:NDX,22753.9227,22806.8495,22675.4905,22788.3204,87865198.0
2025-08-01 21:15:00,NASDAQ:NDX,22787.8038,22864.308,22786.238,22860.0978,66673637.0
2025-08-01 21:30:00,NASDAQ:NDX,22861.3094,22899.3434,22834.6958,22837.7511,56887275.0
2025-08-01 21:45:00,NASDAQ:NDX,22838.2129,22885.3111,22800.913,22809.3223,46028135.0
2025-08-01 22:00:00,NASDAQ:NDX,22810.4645,22833.7092,22783.2744,22806.8929,46544391.0
2025-08-01 22:15:00,NASDAQ:NDX,22805.3526,22834.5094,22780.932,22783.719,39062973.0
2025-08-01 22:30:00,NASDAQ:NDX,22782.9952,22871.1396,22776.6606,22871.1396,40386110.0
2025-08-01 22:45:00,NASDAQ:NDX,22871.4078,22891.493,22862.0943,22886.2471,36855081.0
2025-08-01 23:00:00,NASDAQ:NDX,22883.2109,22915.4518,22882.5253,22899.6659,35878474.0
2025-08-01 23:15:00,NASDAQ:NDX,22899.7871,22921.9421,22884.7381,22892.5918,30671569.0
2025-08-01 23:30:00,NASDAQ:NDX,22891.903,22896.0425,22839.4389,22846.102,28842872.0
2025-08-01 23:45:00,NASDAQ:NDX,22845.5556,22861.5445,22760.1292,22764.2858,30899348.0
2025-08-02 00:00:00,NASDAQ:NDX,22763.6414,22777.6422,22736.734,22744.2035,33602696.0
2025-08-02 00:15:00,NASDAQ:NDX,22743.189,22754.2562,22718.7897,22728.6958,30566200.0
2025-08-02 00:30:00,NASDAQ:NDX,22728.8709,22759.5874,22711.2221,22734.8906,30487044.0
2025-08-02 00:45:00,NASDAQ:NDX,22734.29,22751.4596,22711.9149,22722.9797,30154945.0
2025-08-02 01:00:00,NASDAQ:NDX,22722.6836,22731.8996,22673.8753,22685.8167,37679735.0
2025-08-02 01:15:00,NASDAQ:NDX,22685.6673,22773.6695,22684.7872,22767.9939,34005015.0
2025-08-02 01:30:00,NASDAQ:NDX,22767.9804,22819.5129,22761.2285,22819.3353,30257927.0
2025-08-02 01:45:00,NASDAQ:NDX,22819.4065,22820.9596,22730.5881,22750.5194,34260158.0
2025-08-02 02:00:00,NASDAQ:NDX,22749.6468,22767.6437,22737.0564,22757.285,30939277.0
2025-08-02 02:15:00,NASDAQ:NDX,22757.0967,22777.9115,22740.9171,22757.5354,35931638.0
2025-08-02 02:30:00,NASDAQ:NDX,22757.1031,22769.5225,22720.9534,22766.0002,44880337.0
2025-08-02 02:45:00,NASDAQ:NDX,22766.3204,22822.4276,22748.531,22763.5609,243133503.0
2025-08-02 03:00:00,NASDAQ:NDX,22759.4665,22763.3133,22759.4665,22763.3133,64823382.0
2025-08-04 20:30:00,NASDAQ:NDX,22986.7715,23076.3266,22973.5978,23070.3441,81905871.0
2025-08-04 20:45:00,NASDAQ:NDX,23071.7946,23135.5791,23071.7946,23128.1012,55108934.0
2025-08-04 21:00:00,NASDAQ:NDX,23128.9149,23137.2491,23097.262,23132.2545,52149597.0
2025-08-04 21:15:00,NASDAQ:NDX,23132.5314,23142.6733,23114.2093,23132.4786,42088738.0
2025-08-04 21:30:00,NASDAQ:NDX,23132.8696,23138.2687,23095.9507,23102.0356,41936932.0
2025-08-04 21:45:00,NASDAQ:NDX,23101.9202,23129.2788,23079.8007,23094.7732,41276006.0
2025-08-04 22:00:00,NASDAQ:NDX,23095.5265,23102.5337,23072.4601,23095.9899,35765376.0
2025-08-04 22:15:00,NASDAQ:NDX,23096.0764,23103.6849,23075.9115,23095.1702,34293295.0
2025-08-04 22:30:00,NASDAQ:NDX,23094.7966,23108.4564,23083.3934,23092.5184,31214021.0
2025-08-04 22:45:00,NASDAQ:NDX,23092.8272,23144.5258,23089.3187,23138.0766,28484452.0
2025-08-04 23:00:00,NASDAQ:NDX,23138.1129,23148.5845,23131.45,23138.2621,25277815.0
2025-08-04 23:15:00,NASDAQ:NDX,23138.7243,23159.0122,23138.5258,23148.119,24261759.0
2025-08-04 23:30:00,NASDAQ:NDX,23147.9589,23155.2001,23136.6091,23143.1044,24019481.0
2025-08-04 23:45:00,NASDAQ:NDX,23143.1602,23160.594,23142.3023,23152.5187,23255199.0
2025-08-05 00:00:00,NASDAQ:NDX,23152.27,23164.5737,23148.6087,23164.2796,22126348.0
2025-08-05 00:15:00,NASDAQ:NDX,23164.4343,23167.2187,23156.2908,23162.3035,23838043.0
2025-08-05 00:30:00,NASDAQ:NDX,23162.954,23166.7078,23144.3187,23146.0809,22824544.0
2025-08-05 00:45:00,NASDAQ:NDX,23146.2775,23155.4076,23128.3506,23152.2022,24363053.0
2025-08-05 01:00:00,NASDAQ:NDX,23151.7849,23167.6713,23144.258,23148.7165,26185777.0
2025-08-05 01:15:00,NASDAQ:NDX,23148.0892,23156.004,23144.1515,23149.0109,23839349.0
2025-08-05 01:30:00,NASDAQ:NDX,23148.9801,23160.1264,23141.18,23144.4775,24515154.0
2025-08-05 01:45:00,NASDAQ:NDX,23144.3092,23148.3875,23139.4216,23142.5957,25796990.0
2025-08-05 02:00:00,NASDAQ:NDX,23142.6595,23158.0614,23138.8752,23155.4225,28983204.0
2025-08-05 02:15:00,NASDAQ:NDX,23155.6873,23176.1183,23148.701,23148.701,38307625.0
2025-08-05 02:30:00,NASDAQ:NDX,23148.7681,23158.7304,23134.206,23152.4379,40012112.0
2025-08-05 02:45:00,NASDAQ:NDX,23151.9508,23191.0448,23150.2524,23186.4967,246687732.0
2025-08-05 03:00:00,NASDAQ:NDX,23189.5976,23189.5976,23188.6082,23188.6082,93328043.0
2025-08-05 20:30:00,NASDAQ:NDX,23235.3146,23254.1521,23192.4512,23248.7096,95339982.0
2025-08-05 20:45:00,NASDAQ:NDX,23247.7383,23286.0463,23247.7383,23268.5769,64224566.0
2025-08-05 21:00:00,NASDAQ:NDX,23239.2884,23242.4857,23197.8359,23199.735,56094972.0
2025-08-05 21:15:00,NASDAQ:NDX,23201.1127,23207.5586,23148.6322,23172.1096,53075107.0
2025-08-05 21:30:00,NASDAQ:NDX,23172.5207,23176.5927,23064.5587,23072.5919,52168257.0
2025-08-05 21:45:00,NASDAQ:NDX,23072.821,23075.1464,23028.1904,23071.1307,51744767.0
2025-08-05 22:00:00,NASDAQ:NDX,23070.1826,23102.3777,23044.5062,23101.2616,41554548.0
2025-08-05 22:15:00,NASDAQ:NDX,23101.2157,23103.4702,23047.9735,23056.6311,33653523.0
2025-08-05 22:30:00,NASDAQ:NDX,23056.9722,23071.47,23008.1373,23032.3534,33067859.0
2025-08-05 22:45:00,NASDAQ:NDX,23033.3317,23052.9575,23013.9357,23045.7545,25354019.0
2025-08-05 23:00:00,NASDAQ:NDX,23045.2474,23088.0393,23044.9064,23076.8934,31302049.0
2025-08-05 23:15:00,NASDAQ:NDX,23077.1282,23098.0432,23077.1282,23086.155,24265574.0
2025-08-05 23:30:00,NASDAQ:NDX,23085.8785,23105.2488,23051.1626,23059.4403,22928254.0
2025-08-05 23:45:00,NASDAQ:NDX,23058.6236,23080.039,23028.6474,23067.9511,22583418.0
2025-08-06 00:00:00,NASDAQ:NDX,23067.1288,23077.0826,23057.5624,23075.5686,20732325.0
2025-08-06 00:15:00,NASDAQ:NDX,23075.7177,23102.1197,23061.1873,23098.8803,19408865.0
2025-08-06 00:30:00,NASDAQ:NDX,23099.2855,23110.5929,23090.8414,23106.002,19499412.0
2025-08-06 00:45:00,NASDAQ:NDX,23105.9782,23137.8269,23104.8285,23129.219,24422367.0
2025-08-06 01:00:00,NASDAQ:NDX,23129.4229,23134.6143,23110.652,23110.652,22659828.0
2025-08-06 01:15:00,NASDAQ:NDX,23110.2131,23111.8162,23068.0708,23069.92,23290661.0
2025-08-06 01:30:00,NASDAQ:NDX,23070.3752,23079.6846,23041.6851,23048.9636,25261126.0
2025-08-06 01:45:00,NASDAQ:NDX,23049.1318,23060.2723,23009.0211,23036.3338,24842294.0
2025-08-06 02:00:00,NASDAQ:NDX,23036.2579,23044.5778,23027.9698,23041.7815,25425454.0
2025-08-06 02:15:00,NASDAQ:NDX,23041.742,23060.421,23032.8084,23059.449,30762750.0
2025-08-06 02:30:00,NASDAQ:NDX,23059.9958,23063.974,23030.8356,23033.1537,34850912.0
2025-08-06 02:45:00,NASDAQ:NDX,23033.1157,23047.8164,23008.7109,23018.9641,192363782.0
2025-08-06 03:00:00,NASDAQ:NDX,23019.0203,23019.0203,23018.5599,23018.5599,110566351.0
2025-08-06 20:30:00,NASDAQ:NDX,23070.953,23120.8264,23042.2717,23086.8304,82400468.0
2025-08-06 20:45:00,NASDAQ:NDX,23088.8426,23130.1308,23066.9544,23096.4151,62030064.0
2025-08-06 21:00:00,NASDAQ:NDX,23095.1393,23170.2747,23092.041,23114.4963,53233029.0
2025-08-06 21:15:00,NASDAQ:NDX,23114.7788,23127.7617,23060.1162,23088.3119,54638194.0
2025-08-06 21:30:00,NASDAQ:NDX,23087.6686,23147.8395,23074.2003,23142.5642,54538934.0
2025-08-06 21:45:00,NASDAQ:NDX,23143.5074,23173.4114,23117.5248,23173.0475,53437124.0
2025-08-06 22:00:00,NASDAQ:NDX,23173.0432,23185.3846,23150.3916,23184.0865,42961930.0
2025-08-06 22:15:00,NASDAQ:NDX,23184.2217,23221.2898,23182.7005,23214.954,42550423.0
2025-08-06 22:30:00,NASDAQ:NDX,23214.9267,23235.8404,23195.8162,23228.6999,39445276.0
2025-08-06 22:45:00,NASDAQ:NDX,23228.8961,23263.979,23225.321,23260.8943,35285095.0
2025-08-06 23:00:00,NASDAQ:NDX,23259.8387,23274.2472,23250.5894,23258.404,35930719.0
2025-08-06 23:15:00,NASDAQ:NDX,23258.7281,23272.782,23249.3226,23256.9275,28735387.0
2025-08-06 23:30:00,NASDAQ:NDX,23256.6333,23273.9839,23240.418,23240.457,29265218.0
2025-08-06 23:45:00,NASDAQ:NDX,23240.6577,23271.1894,23237.5534,23260.3498,24707239.0
2025-08-07 00:00:00,NASDAQ:NDX,23260.1151,23273.0933,23251.9246,23255.5476,24556657.0
2025-08-07 00:15:00,NASDAQ:NDX,23255.2738,23267.1104,23250.661,23266.1641,22164247.0
2025-08-07 00:30:00,NASDAQ:NDX,23266.3944,23285.1049,23258.8202,23279.9661,26833011.0
2025-08-07 00:45:00,NASDAQ:NDX,23279.7769,23280.2944,23253.7393,23262.7405,22063863.0
2025-08-07 01:00:00,NASDAQ:NDX,23262.8617,23301.6169,23261.2641,23297.7677,26685242.0
2025-08-07 01:15:00,NASDAQ:NDX,23298.0465,23308.7018,23292.444,23307.2604,23601760.0
2025-08-07 01:30:00,NASDAQ:NDX,23307.3546,23321.2974,23303.1685,23314.1145,27342622.0
2025-08-07 01:45:00,NASDAQ:NDX,23314.481,23317.8221,23300.1023,23303.2342,25598303.0
2025-08-07 02:00:00,NASDAQ:NDX,23302.2001,23318.8131,23299.5434,23304.288,26803751.0
2025-08-07 02:15:00,NASDAQ:NDX,23304.3219,23326.9112,23302.4155,23316.6939,35736064.0
2025-08-07 02:30:00,NASDAQ:NDX,23316.2972,23330.4908,23309.6452,23311.5755,42773498.0
2025-08-07 02:45:00,NASDAQ:NDX,23312.2222,23315.5446,23295.1798,23314.4408,216419289.0
2025-08-07 03:00:00,NASDAQ:NDX,23315.6382,23315.6382,23315.0437,23315.0437,78005910.0
2025-08-07 20:30:00,NASDAQ:NDX,23483.4191,23538.8869,23479.0381,23501.212,114986579.0
2025-08-07 20:45:00,NASDAQ:NDX,23500.1924,23553.1336,23466.6558,23543.7726,83642821.0
2025-08-07 21:00:00,NASDAQ:NDX,23545.9725,23560.7294,23475.9012,23502.0571,78652650.0
2025-08-07 21:15:00,NASDAQ:NDX,23500.9641,23513.0593,23440.3886,23465.2303,58462269.0
2025-08-07 21:30:00,NASDAQ:NDX,23466.4814,23473.7463,23436.0226,23473.7463,44650816.0
2025-08-07 21:45:00,NASDAQ:NDX,23472.8152,23482.7586,23417.1594,23429.5038,45539375.0
2025-08-07 22:00:00,NASDAQ:NDX,23429.1871,23445.9218,23407.1672,23421.3713,41888113.0
2025-08-07 22:15:00,NASDAQ:NDX,23420.828,23449.587,23394.5515,23404.3001,44292102.0
2025-08-07 22:30:00,NASDAQ:NDX,23404.4974,23422.5455,23396.502,23404.9963,35738119.0
2025-08-07 22:45:00,NASDAQ:NDX,23404.4249,23414.8891,23377.9929,23395.8374,31803325.0
2025-08-07 23:00:00,NASDAQ:NDX,23394.1331,23402.6463,23357.8274,23395.6389,34207862.0
2025-08-07 23:15:00,NASDAQ:NDX,23395.6131,23408.5492,23383.0068,23389.2939,28713855.0
2025-08-07 23:30:00,NASDAQ:NDX,23389.9865,23401.1386,23302.6019,23304.7913,33715111.0
2025-08-07 23:45:00,NASDAQ:NDX,23305.7397,23375.4921,23283.4896,23354.9726,31700821.0
2025-08-08 00:00:00,NASDAQ:NDX,23354.7494,23377.3894,23326.0585,23335.1768,26211834.0
2025-08-08 00:15:00,NASDAQ:NDX,23335.3494,23348.2938,23303.2782,23303.3952,23156826.0
