datetime,symbol,open,high,low,close,volume
2026-03-23 22:45:00,TVC:SPX,6618.29,6618.29,6584.36,6585.68,0.0
2026-03-23 23:00:00,TVC:SPX,6585.58,6601.1,6585.23,6596.73,0.0
2026-03-23 23:15:00,TVC:SPX,6596.46,6597.32,6565.54,6566.51,0.0
2026-03-23 23:30:00,TVC:SPX,6566.61,6587.11,6566.36,6586.3,0.0
2026-03-23 23:45:00,TVC:SPX,6586.41,6592.21,6577.52,6581.5,0.0
2026-03-24 00:00:00,TVC:SPX,6581.58,6587.54,6575.46,6579.79,0.0
2026-03-24 00:15:00,TVC:SPX,6579.78,6581.09,6569.75,6579.39,0.0
2026-03-24 00:30:00,TVC:SPX,6579.2,6607.45,6578.77,6594.32,0.0
2026-03-24 00:45:00,TVC:SPX,6594.27,6607.38,6589.85,6606.96,0.0
2026-03-24 01:00:00,TVC:SPX,6606.76,6608.24,6592.22,6603.3,0.0
2026-03-24 01:15:00,TVC:SPX,6602.57,6604.21,6597.71,6600.02,0.0
2026-03-24 01:30:00,TVC:SPX,6600.17,6621.91,6600.17,6613.59,0.0
2026-03-24 01:45:00,TVC:SPX,6613.76,6618.26,6612.27,6615.59,0.0
2026-03-24 02:00:00,TVC:SPX,6615.64,6615.91,6607.04,6607.42,0.0
2026-03-24 02:15:00,TVC:SPX,6607.4,6608.63,6596.91,6599.43,0.0
2026-03-24 02:30:00,TVC:SPX,6599.43,6604.59,6597.62,6604.59,0.0
2026-03-24 02:45:00,TVC:SPX,6604.62,6608.64,6580.32,6581.75,0.0
2026-03-24 03:00:00,TVC:SPX,6580.26,6581.39,6580.26,6580.99,0.0
2026-03-24 20:30:00,TVC:SPX,6542.84,6555.05,6525.53,6533.38,0.0
2026-03-24 20:45:00,TVC:SPX,6533.31,6541.45,6525.12,6540.38,0.0
2026-03-24 21:00:00,TVC:SPX,6540.51,6560.94,6538.55,6551.41,0.0
2026-03-24 21:15:00,TVC:SPX,6551.27,6559.45,6543.07,6551.23,0.0
2026-03-24 21:30:00,TVC:SPX,6551.14,6562.44,6548.57,6562.38,0.0
2026-03-24 21:45:00,TVC:SPX,6562.73,6582.62,6548.64,6564.61,0.0
2026-03-24 22:00:00,TVC:SPX,6565.08,6579.87,6565.08,6578.48,0.0
2026-03-24 22:15:00,TVC:SPX,6578.32,6594.16,6578.17,6586.22,0.0
2026-03-24 22:30:00,TVC:SPX,6586.23,6591.09,6579.48,6588.79,0.0
2026-03-24 22:45:00,TVC:SPX,6588.67,6595.74,6575.84,6577.76,0.0
2026-03-24 23:00:00,TVC:SPX,6576.89,6577.98,6569.37,6575.6,0.0
2026-03-24 23:15:00,TVC:SPX,6575.61,6587.81,6575.45,6585.01,0.0
2026-03-24 23:30:00,TVC:SPX,6585.31,6586.71,6567.28,6577.43,0.0
2026-03-24 23:45:00,TVC:SPX,6577.57,6582.61,6571.12,6576.98,0.0
2026-03-25 00:00:00,TVC:SPX,6577.04,6579.43,6552.1,6555.75,0.0
2026-03-25 00:15:00,TVC:SPX,6555.65,6559.84,6552.61,6559.63,0.0
2026-03-25 00:30:00,TVC:SPX,6559.6,6565.53,6550.93,6551.8,0.0
2026-03-25 00:45:00,TVC:SPX,6551.79,6567.8,6550.39,6567.18,0.0
2026-03-25 01:00:00,TVC:SPX,6567.65,6574.37,6562.3,6564.2,0.0
2026-03-25 01:15:00,TVC:SPX,6564.32,6573.62,6558.02,6570.88,0.0
2026-03-25 01:30:00,TVC:SPX,6570.93,6590.66,6569.26,6579.15,0.0
2026-03-25 01:45:00,TVC:SPX,6579.12,6582.34,6570.76,6574.66,0.0
2026-03-25 02:00:00,TVC:SPX,6574.43,6582.05,6574.3,6582.05,0.0
2026-03-25 02:15:00,TVC:SPX,6582.1,6582.1,6569.51,6569.96,0.0
2026-03-25 02:30:00,TVC:SPX,6570.01,6573.07,6562.19,6563.75,0.0
2026-03-25 02:45:00,TVC:SPX,6563.79,6563.79,6551.45,6557.04,0.0
2026-03-25 03:00:00,TVC:SPX,6557.2,6557.2,6556.33,6556.36,0.0
2026-03-25 20:30:00,TVC:SPX,6614.67,6633.93,6614.12,6614.81,0.0
2026-03-25 20:45:00,TVC:SPX,6615.15,6617.6,6590.86,6591.19,0.0
2026-03-25 21:00:00,TVC:SPX,6591.13,6606.03,6583.09,6606.03,0.0
2026-03-25 21:15:00,TVC:SPX,6605.96,6611.01,6598.59,6606.86,0.0
2026-03-25 21:30:00,TVC:SPX,6607.16,6615.01,6603.25,6611.39,0.0
2026-03-25 21:45:00,TVC:SPX,6611.04,6617.83,6610.31,6612.73,0.0
2026-03-25 22:00:00,TVC:SPX,6612.7,6615.3,6590.65,6591.09,0.0
2026-03-25 22:15:00,TVC:SPX,6591.18,6603.79,6568.42,6603.79,0.0
2026-03-25 22:30:00,TVC:SPX,6603.83,6607.59,6587.38,6592.51,0.0
2026-03-25 22:45:00,TVC:SPX,6592.59,6598.98,6588.96,6596.45,0.0
2026-03-25 23:00:00,TVC:SPX,6596.4,6596.88,6586.5,6591.5,0.0
2026-03-25 23:15:00,TVC:SPX,6591.61,6605.4,6587.49,6599.49,0.0
2026-03-25 23:30:00,TVC:SPX,6599.88,6608.49,6596.98,6606.08,0.0
2026-03-25 23:45:00,TVC:SPX,6605.86,6606.83,6597.68,6603.0,0.0
2026-03-26 00:00:00,TVC:SPX,6603.03,6607.54,6595.45,6602.16,0.0
2026-03-26 00:15:00,TVC:SPX,6602.04,6608.41,6595.78,6606.45,0.0
2026-03-26 00:30:00,TVC:SPX,6606.42,6618.53,6601.97,6613.92,0.0
2026-03-26 00:45:00,TVC:SPX,6613.95,6614.09,6599.65,6604.94,0.0
2026-03-26 01:00:00,TVC:SPX,6604.82,6607.7,6601.48,6605.22,0.0
2026-03-26 01:15:00,TVC:SPX,6605.34,6610.17,6600.43,6600.67,0.0
2026-03-26 01:30:00,TVC:SPX,6600.76,6603.64,6597.16,6599.6,0.0
2026-03-26 01:45:00,TVC:SPX,6599.6,6599.6,6583.49,6590.83,0.0
2026-03-26 02:00:00,TVC:SPX,6590.76,6590.76,6581.85,6590.0,0.0
