datetime,symbol,open,high,low,close,volume
2026-03-18 01:00:00,TVC:DJI,47072.53,47118.0,47041.84,47101.74,0.0
2026-03-18 01:15:00,TVC:DJI,47101.07,47108.39,47010.07,47016.49,0.0
2026-03-18 01:30:00,TVC:DJI,47016.05,47050.25,47009.03,47037.61,0.0
2026-03-18 01:45:00,TVC:DJI,47038.26,47087.73,47036.72,47053.8,0.0
2026-03-18 02:00:00,TVC:DJI,47053.87,47055.76,47023.52,47048.15,0.0
2026-03-18 02:15:00,TVC:DJI,47048.29,47070.92,47013.1,47020.55,0.0
2026-03-18 02:30:00,TVC:DJI,47020.23,47036.19,47014.58,47024.31,0.0
2026-03-18 02:45:00,TVC:DJI,47023.56,47054.54,46975.53,47005.15,0.0
2026-03-18 20:30:00,TVC:DJI,46913.92,46913.92,46736.78,46794.01,0.0
2026-03-18 20:45:00,TVC:DJI,46797.55,46882.9,46754.58,46826.66,0.0
2026-03-18 21:00:00,TVC:DJI,46827.61,46836.27,46613.69,46613.69,0.0
2026-03-18 21:15:00,TVC:DJI,46612.72,46652.63,46545.93,46565.49,0.0
2026-03-18 21:30:00,TVC:DJI,46566.65,46612.38,46539.51,46554.08,0.0
2026-03-18 21:45:00,TVC:DJI,46554.14,46611.32,46532.76,46610.91,0.0
2026-03-18 22:00:00,TVC:DJI,46604.89,46685.67,46594.85,46644.08,0.0
2026-03-18 22:15:00,TVC:DJI,46644.17,46656.51,46557.64,46577.64,0.0
2026-03-18 22:30:00,TVC:DJI,46577.75,46630.66,46561.39,46587.73,0.0
2026-03-18 22:45:00,TVC:DJI,46588.16,46602.2,46555.6,46568.05,0.0
2026-03-18 23:00:00,TVC:DJI,46568.34,46593.73,46521.19,46588.69,0.0
2026-03-18 23:15:00,TVC:DJI,46589.04,46614.63,46563.29,46605.56,0.0
2026-03-18 23:30:00,TVC:DJI,46603.77,46614.79,46524.13,46571.89,0.0
2026-03-18 23:45:00,TVC:DJI,46572.8,46632.52,46557.09,46597.85,0.0
2026-03-19 00:00:00,TVC:DJI,46599.09,46604.91,46530.71,46547.49,0.0
2026-03-19 00:15:00,TVC:DJI,46547.88,46583.33,46531.96,46535.78,0.0
2026-03-19 00:30:00,TVC:DJI,46535.86,46568.38,46488.31,46532.74,0.0
2026-03-19 00:45:00,TVC:DJI,46531.93,46585.0,46515.87,46576.29,0.0
2026-03-19 01:00:00,TVC:DJI,46577.18,46614.41,46555.76,46586.73,0.0
2026-03-19 01:15:00,TVC:DJI,46587.09,46587.4,46495.53,46542.97,0.0
2026-03-19 01:30:00,TVC:DJI,46544.81,46552.34,46391.64,46438.66,0.0
2026-03-19 01:45:00,TVC:DJI,46437.51,46437.68,46318.34,46329.53,0.0
2026-03-19 02:00:00,TVC:DJI,46329.37,46399.93,46323.76,46352.74,0.0
2026-03-19 02:15:00,TVC:DJI,46353.4,46371.36,46257.44,46270.71,0.0
2026-03-19 02:30:00,TVC:DJI,46270.81,46290.66,46204.35,46215.94,0.0
2026-03-19 02:45:00,TVC:DJI,46217.33,46253.74,46193.07,46223.42,0.0
2026-03-19 20:30:00,TVC:DJI,45959.22,46006.24,45790.8,45995.01,0.0
2026-03-19 20:45:00,TVC:DJI,45996.49,46081.54,45939.76,46014.95,0.0
2026-03-19 21:00:00,TVC:DJI,46016.1,46064.8,45935.8,45935.8,0.0
2026-03-19 21:15:00,TVC:DJI,45935.26,45949.19,45759.25,45771.83,0.0
2026-03-19 21:30:00,TVC:DJI,45770.65,45972.22,45766.47,45870.24,0.0
2026-03-19 21:45:00,TVC:DJI,45869.83,45906.09,45830.57,45864.67,0.0
2026-03-19 22:00:00,TVC:DJI,45862.15,46016.03,45844.82,45973.5,0.0
2026-03-19 22:15:00,TVC:DJI,45975.15,45995.6,45841.72,45893.9,0.0
2026-03-19 22:30:00,TVC:DJI,45893.06,45896.04,45787.24,45787.24,0.0
2026-03-19 22:45:00,TVC:DJI,45786.41,45858.19,45764.31,45853.08,0.0
2026-03-19 23:00:00,TVC:DJI,45854.15,45962.55,45835.53,45869.12,0.0
2026-03-19 23:15:00,TVC:DJI,45869.64,45902.34,45841.66,45896.52,0.0
2026-03-19 23:30:00,TVC:DJI,45892.19,45963.05,45853.36,45933.55,0.0
2026-03-19 23:45:00,TVC:DJI,45932.51,45937.32,45794.55,45835.7,0.0
2026-03-20 00:00:00,TVC:DJI,45835.1,45848.01,45733.69,45746.05,0.0
2026-03-20 00:15:00,TVC:DJI,45745.69,45885.13,45740.19,45862.12,0.0
2026-03-20 00:30:00,TVC:DJI,45861.52,45874.92,45796.19,45816.69,0.0
2026-03-20 00:45:00,TVC:DJI,45817.02,45906.29,45808.83,45847.12,0.0
2026-03-20 01:00:00,TVC:DJI,45846.96,45942.18,45821.09,45935.82,0.0
